prov,zs,pop,debutsem,c011mois,d011mois,c1259mois,d1259mois,c5ansp,d5ansp,Annee
KASAI,MUSHENGE,193955.0,2022-08-08,0.0,0.0,0.0,0.0,3.0,2.0,2022
KASAI,MUSHENGE,193955.0,2022-08-08,2.0,1.0,1.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,193955.0,2022-08-08,0.0,0.0,1.0,0.0,1.0,0.0,2022
KASAI,MIKOPE,247675.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,210164.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,BANGA LUBAKA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,BULAPE,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,DEKESE,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,ILEBO,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KAKENGE,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KALONDA OUEST,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KAMONIA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KAMWESHA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KANZALA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,KITANGWA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,LUEBO,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MIKOPE,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUTENA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MWEKA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,NDJOKO PUNDA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,NYANGA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,TSHIKAPA,193955.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MIKOPE,193955.0,2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,193955.0,2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,193955.0,2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,2022
MAINDOMBE,OSHWE,181027.0,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
MAINDOMBE,YUMBI,142369.0,2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-01-20,0.0,0.0,1.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-07-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-09-06,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-06-16,0.0,0.0,0.0,0.0,2.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-06-23,0.0,0.0,0.0,0.0,1.0,1.0,2022
LOMAMI,MULUMBA,223190.0,2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-07-14,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-09-29,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,MULUMBA,223190.0,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-05-10,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-10-13,0.0,0.0,1.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-03-11,1.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-03-11,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,MULUMBA,223190.0,2022-03-11,0.0,0.0,0.0,0.0,1.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,KALAMBAYI KABAN,121642.0,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
LOMAMI,NGANDAJIKA,241883.0,2022-11-17,0.0,0.0,1.0,0.0,0.0,0.0,2022
LOMAMI,KABINDA,213751.0,2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,210164.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI,MUSHENGE,193955.0,2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-01-03,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-01-03,0.0,0.0,1.0,0.0,4.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-01-03,0.0,0.0,2.0,0.0,2.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-01-03,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-01-10,1.0,0.0,3.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-01-10,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-01-10,1.0,0.0,1.0,0.0,6.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-01-10,0.0,0.0,6.0,0.0,2.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-01-17,0.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-01-17,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-01-17,0.0,0.0,5.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-01-17,1.0,0.0,2.0,0.0,3.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-01-17,0.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-01-24,0.0,0.0,5.0,0.0,5.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-01-24,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-01-24,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-24,3.0,0.0,3.0,0.0,7.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-01-24,0.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-03,0.0,0.0,0.0,0.0,5.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-10,1.0,0.0,3.0,0.0,2.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-17,0.0,0.0,0.0,0.0,3.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-01-31,1.0,0.0,4.0,0.0,2.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-01-31,0.0,0.0,7.0,0.0,5.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-01-31,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-01-31,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-02-07,2.0,0.0,2.0,0.0,4.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-02-07,2.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-02-07,1.0,0.0,2.0,0.0,4.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-02-07,0.0,0.0,2.0,0.0,2.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-02-07,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-02-14,0.0,0.0,2.0,0.0,3.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-02-14,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-02-14,0.0,0.0,2.0,0.0,2.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-02-14,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-02-14,1.0,0.0,3.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-31,3.0,0.0,8.0,0.0,8.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-02-14,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-02-21,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-02-21,1.0,0.0,3.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-02-21,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-02-21,0.0,0.0,3.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-02-21,0.0,0.0,5.0,0.0,6.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-01-24,1.0,0.0,1.0,0.0,4.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-02-28,0.0,0.0,4.0,0.0,8.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-02-28,0.0,0.0,4.0,0.0,4.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-02-28,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-02-28,1.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-02-28,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-03-07,0.0,0.0,1.0,0.0,6.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-03-07,1.0,0.0,3.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-03-07,6.0,0.0,2.0,0.0,5.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-03-07,0.0,0.0,1.0,0.0,9.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-03-07,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-03-14,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-03-14,1.0,0.0,0.0,0.0,2.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-03-14,4.0,0.0,4.0,0.0,4.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-03-14,0.0,0.0,11.0,0.0,10.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-03-14,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-03-21,0.0,0.0,4.0,0.0,3.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-03-21,1.0,0.0,6.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-03-21,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-03-21,1.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-03-28,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-03-28,1.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-03-28,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-03-28,0.0,0.0,10.0,0.0,7.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-03-28,0.0,0.0,2.0,0.0,6.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-03-21,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-04-04,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-04-04,1.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-04-04,0.0,0.0,7.0,0.0,7.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-04-04,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,RUTSHURU,177411.0,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-04-11,0.0,0.0,3.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-04-11,1.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-04-11,0.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-04-11,0.0,0.0,8.0,0.0,8.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-04-11,2.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-04-18,1.0,0.0,6.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-04-18,0.0,0.0,3.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-04-18,0.0,0.0,2.0,0.0,10.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-04-18,1.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-04-18,0.0,0.0,3.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-04-25,8.0,0.0,16.0,0.0,5.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-04-25,1.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-04-25,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-04-25,0.0,0.0,4.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-04-25,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-05-02,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-05-02,0.0,0.0,2.0,0.0,4.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-05-02,5.0,0.0,27.0,0.0,11.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-05-02,0.0,0.0,0.0,0.0,2.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-05-02,1.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-05-02,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-05-09,0.0,0.0,0.0,0.0,2.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-05-09,2.0,0.0,13.0,0.0,18.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-05-09,0.0,0.0,3.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-05-09,1.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-05-09,0.0,0.0,0.0,0.0,5.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-05-09,2.0,0.0,2.0,0.0,6.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-05-16,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-05-16,4.0,0.0,16.0,0.0,19.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-05-16,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-05-16,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-05-23,0.0,0.0,0.0,0.0,2.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-05-23,0.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-05-23,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-05-23,4.0,0.0,10.0,0.0,12.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-03-07,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MUTWANGA,247887.0,2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-05-30,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-05-30,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-05-30,0.0,0.0,8.0,0.0,10.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-05-30,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-06-06,0.0,0.0,2.0,0.0,3.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-06-06,0.0,0.0,5.0,0.0,3.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-05-23,1.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIBIRIZI,193561.0,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-06-13,0.0,0.0,0.0,0.0,2.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-06-13,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-06-13,5.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-06-13,0.0,0.0,0.0,0.0,3.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-06-20,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-06-20,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,MUTWANGA,247887.0,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-06-20,0.0,0.0,4.0,0.0,5.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-06-20,0.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-06-27,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-06-27,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-06-27,1.0,0.0,3.0,0.0,6.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-07-04,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-07-04,1.0,0.0,4.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-07-04,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-07-11,0.0,0.0,3.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-07-11,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-07-11,2.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-07-18,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-07-25,0.0,0.0,3.0,1.0,8.0,1.0,2022
NORD-KIVU,MASISI,337943.0,2022-07-25,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-07-25,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,MASISI,337943.0,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-08-01,0.0,0.0,2.0,0.0,4.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-08-01,0.0,0.0,2.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-08-08,0.0,0.0,2.0,0.0,6.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-08-08,0.0,0.0,3.0,0.0,5.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-08-08,0.0,0.0,2.0,0.0,9.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-08-08,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-08-15,0.0,0.0,5.0,0.0,6.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-08-15,0.0,0.0,7.0,0.0,1.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-08-15,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-08-15,1.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-08-22,0.0,0.0,2.0,0.0,2.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-08-22,0.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-08-22,0.0,0.0,0.0,0.0,1.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-08-22,0.0,0.0,1.0,0.0,2.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-08-22,0.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,GOMA,162718.0,2022-08-29,0.0,0.0,1.0,0.0,0.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-08-29,5.0,0.0,2.0,0.0,1.0,0.0,2022
NORD-KIVU,KARISIMBI,470999.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-08-29,0.0,0.0,1.0,0.0,6.0,0.0,2022
NORD-KIVU,NYIRAGONGO,63637.0,2022-08-29,0.0,0.0,1.0,0.0,1.0,0.0,2022
NORD-KIVU,KATOYI,149795.0,2022-09-05,0.0,0.0,1.0,0.0,3.0,0.0,2022
NORD-KIVU,KIROTSHE,316288.0,2022-09-05,0.0,0.0,9.0,0.0,6.0,0.0,2022
